HOLE:	U1352B
EXPEDITION:	317
TOP:	0.0502
BOTTOM:	483.3106
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ
12.2422	0.017142	-0.320627	1.183094	1.133275	74.0855	106.8668	98.0179	351.1537	-0.0347	0.3090	10.0143
12.3946	0.269492	-0.000434	1.182984	1.125726	74.3262	79.7680	67.6194	347.8502	-0.1983	0.0701	9.8555
12.5470	0.245926	0.233333	1.182724	1.098160	72.9239	10.4385	346.4655	336.0253	0.0040	0.1657	9.7412
12.6994	0.249838	-0.087512	1.183035	1.118906	71.7320	41.5165	11.3134	329.7932	-0.0374	-0.0498	9.7639
12.8518	0.203568	-0.548620	1.183436	1.138729	70.3590	121.1787	85.3762	324.1969	-0.1717	-0.1213	9.7936
13.0042	0.205192	-0.334859	1.183252	1.152950	70.3348	139.4317	89.7002	310.2716	-0.0337	0.0521	9.9869
13.1566	0.138812	-0.339830	1.183192	1.171404	70.0862	139.5562	88.3946	308.8389	-0.0931	-0.0173	9.8497
13.3090	0.223809	-0.094053	1.183011	1.178448	70.0562	132.0930	64.4862	292.3976	0.2035	0.1660	9.5206
13.4614	-0.167900	0.079973	1.182663	1.176550	70.5482	318.4453	251.4384	292.9910	-0.0511	-0.0350	9.6440
13.6138	0.244969	0.017027	-0.055531	1.171511	71.2607	65.8510	357.5556	291.7091	-0.1912	-0.0242	9.9081
13.7662	-0.272498	0.321073	1.182338	1.173522	71.0126	328.2657	250.1727	281.9103	-0.0311	0.0807	10.0068
13.9186	-0.431456	0.687092	1.181910	1.160419	70.4940	336.1658	269.9269	293.7588	0.0012	0.2427	9.8778
14.0710	-0.436090	0.609601	1.181903	1.150459	70.7846	323.7285	258.9031	295.1768	-0.1706	0.1169	9.7241
14.2234	-0.253804	0.434831	1.182253	1.146943	71.2177	336.7168	274.1371	297.4188	0.0740	-0.0748	9.8016
14.3758	0.273442	0.322333	1.182576	1.127940	71.5101	357.3185	292.4615	295.1411	0.0041	-0.0129	9.7081
14.5282	0.232447	-0.097331	1.183042	1.087523	71.3068	97.4675	33.3914	295.9276	0.0779	0.0195	9.9706
14.6806	-0.070875	0.301392	1.182426	1.041726	71.3045	353.2612	279.9659	286.6992	-0.0662	-0.2922	10.0570
14.8330	0.114590	-0.082433	1.182932	1.018249	70.6835	356.8563	267.7138	270.8662	0.0217	0.2914	9.8729
14.9854	0.390722	-0.246990	1.180011	1.034106	70.8808	135.8418	54.6952	278.8455	-0.0732	-0.0721	9.8920
15.1378	0.120456	-0.258471	0.834107	1.035598	70.9564	134.3888	69.7877	295.4006	0.0374	0.3161	9.6160
15.2902	-0.054406	-0.014129	1.178694	0.976840	70.2594	212.2910	147.8243	295.5345	-0.1039	-0.0493	9.4573
15.4426	0.156724	-0.432391	1.152210	0.910792	70.6890	148.6951	88.6966	299.9982	0.0638	0.1541	9.9264
15.5950	0.016815	-0.245922	0.712631	0.855361	69.4946	167.9460	104.4960	296.5495	-0.1842	-0.0526	10.2211
15.7474	-0.033288	-0.032446	0.395564	0.807693	68.9497	178.8732	115.1585	296.2892	-0.0225	0.2214	10.2175
15.8998	0.012552	0.057541	0.522786	0.777163	67.5933	302.3810	238.3272	295.9443	-0.0173	0.0081	10.1064
16.0522	0.086005	0.268526	1.026051	0.770833	66.5073	35.9148	315.4860	279.5695	-0.1564	0.0844	9.9236
16.2046	0.285631	-0.195221	0.988502	0.757626	65.2546	96.2456	359.2350	262.9918	-0.0602	0.0923	9.6663
16.3570	0.454853	0.204598	0.257360	0.726978	64.7277	106.8577	19.9231	273.0649	-0.0929	0.1129	9.8972
16.5094	0.249787	0.293525	0.154192	0.711951	64.3389	100.0253	337.8993	237.8750	0.1864	0.0514	9.9215
16.6618	0.220201	0.334343	0.154900	0.688576	62.3332	90.4996	330.3655	239.8651	0.0264	0.0508	9.6219
16.8142	0.119098	0.415154	0.243925	0.651911	60.7531	80.4948	315.3779	234.8830	0.1857	0.0958	9.5759
16.9666	0.040079	0.359670	0.470533	0.634057	59.8565	52.9936	298.4025	245.4092	-0.1992	0.0662	9.7055
17.1190	0.155174	0.444445	0.621366	0.637566	59.9371	73.4109	315.1659	241.7544	0.0213	0.1291	9.9014
17.2714	0.128146	0.399835	1.079060	0.644584	59.6321	72.2425	314.0133	241.7696	-0.3078	0.1599	10.0841
17.4238	0.115948	0.161577	0.704655	0.639438	58.7422	72.7812	320.1713	247.3900	0.0912	-0.0199	9.8739
17.5762	0.199553	0.261690	0.614702	0.611985	58.1584	89.0790	333.9074	244.8289	-0.1183	-0.0137	9.7878
17.7286	0.005604	0.371976	0.630578	0.612453	60.0501	81.7256	320.3230	238.5973	-0.0096	0.1433	10.1541
17.8810	-0.000991	0.272828	0.458363	0.624048	62.4556	51.7897	288.1962	236.4065	0.0023	0.1885	10.0433
18.0334	0.204454	0.225964	0.490146	0.639751	64.3837	96.9063	322.9523	226.0458	-0.0995	0.2233	9.8427
18.1858	0.214272	0.214782	0.571426	0.647793	66.7631	112.8913	341.5126	228.6208	0.0119	0.1530	9.9339
18.3382	-0.033069	0.120531	0.542302	0.628809	67.6481	93.3608	306.4245	213.0632	-0.1228	0.0662	10.0583
18.4906	0.082042	0.256718	0.541175	0.600374	67.9521	87.9031	303.4909	215.5885	0.1536	0.0004	9.9650
18.6430	0.022100	0.248545	0.588731	0.555637	67.3293	109.1767	305.9790	196.8027	-0.1481	0.0193	9.6731
18.7954	0.019430	-0.063564	0.613870	0.528909	67.3135	113.3888	308.0776	194.6889	0.0199	0.1266	9.8282
18.9478	-0.103354	-0.140873	0.525630	0.506648	67.5513	320.5581	142.7755	182.2172	-0.1372	0.0799	9.8356
19.1002	-0.154630	0.067294	0.588134	0.488059	67.8485	32.4763	210.2676	177.7918	0.0305	0.0997	9.6925
19.2526	-0.180723	0.005582	0.540937	0.479340	68.0492	57.4613	214.5675	157.1074	-0.1911	0.0601	9.7540
19.4050	-0.000661	-0.033759	0.478411	0.476526	68.5331	35.7343	179.7431	144.0108	0.0637	-0.0355	9.9185
19.5574	-0.150000	-0.087417	0.059671	0.477132	69.1483	31.9863	170.4641	138.4759	-0.0477	0.1386	9.8729
19.7098	-0.140446	-0.119701	0.181573	0.480246	67.8716	40.5708	165.5061	124.9351	0.0679	-0.0371	9.8152
19.8622	-0.166434	-0.163704	0.367890	0.501516	67.0998	39.4455	159.6184	120.1737	-0.1019	0.0548	9.9142
20.0146	-0.021544	0.088605	0.344755	0.532687	68.3656	79.3762	189.2974	109.9202	0.0460	0.0854	9.8901
20.1670	-0.072179	-0.115500	0.367059	0.568397	68.4244	95.7860	200.8352	105.0506	-0.3185	-0.0082	9.9747
20.3194	-0.094662	-0.202113	0.365168	0.604132	69.5853	29.6918	137.5045	107.8130	-0.0018	0.0496	9.9638
20.4718	-0.168492	-0.164732	0.408640	0.639300	70.5741	39.2488	148.3081	109.0606	-0.1570	-0.0103	9.9081
20.6242	-0.131471	-0.107350	0.509947	0.671861	72.0619	61.4697	169.5937	108.1200	-0.0184	0.0983	9.8628
20.7766	-0.054685	-0.296633	0.640351	0.710813	72.8297	19.2758	131.9095	112.6330	-0.0635	0.0228	9.8011
20.9290	-0.134800	-0.336249	0.550474	0.769800	74.0551	14.8829	129.5704	114.6913	0.0436	0.1619	9.6824
21.0814	-0.231353	-0.386198	0.941905	0.829831	74.7270	21.0362	142.5011	121.4645	0.0119	0.0424	9.6871
21.2338	-0.023698	-0.257486	1.183037	0.883668	75.5827	21.2626	132.2905	111.0251	-0.1485	0.0554	9.8389
21.3862	0.101750	-0.236754	1.183127	0.919389	75.2365	342.1559	94.3978	112.2469	0.0186	0.1277	9.7806
21.5386	-0.216400	0.025615	1.182636	0.891420	73.4426	59.5077	152.0095	92.5057	-0.0880	0.0296	9.8143
21.6910	-0.119895	-0.150502	1.182854	0.911398	73.4120	89.4945	184.0399	94.5396	-0.0111	-0.0770	9.9999
21.8434	0.099863	0.109195	1.182762	0.882533	72.2944	260.2343	351.1879	90.9561	-0.0521	0.0919	10.0433
21.9958	-0.038530	0.090370	1.182564	0.845035	71.2269	186.7490	288.3153	101.5665	-0.0701	0.0814	9.6731
22.1482	-0.061391	0.137856	1.182608	0.792740	70.5828	153.9944	263.9940	109.9943	-0.0462	0.0922	9.5245
22.3006	-0.142970	-0.491733	1.183117	0.736925	70.0103	16.8261	139.5523	122.7259	-0.0286	0.0390	9.8254
22.4530	0.202177	-0.042074	1.182863	0.672347	69.1647	348.4384	107.4457	119.0088	-0.0354	0.0968	9.9739
22.6054	0.380052	-0.011985	0.448685	0.590532	65.8098	234.3258	13.0128	138.6848	-0.0024	0.0209	9.8902
22.7578	0.043790	0.047050	0.440056	0.497291	62.7333	254.9813	34.6709	139.6877	-0.1510	0.1116	9.6806
22.9102	-0.264718	-0.271320	0.098571	0.415594	57.3508	359.1013	125.8974	126.7943	0.0210	0.1889	9.8939
23.0626	-0.270558	-0.122068	-0.248663	0.340191	49.2596	68.5601	173.7253	105.1637	-0.0938	0.0339	9.9878
23.2150	-0.165987	-0.093515	-0.208391	0.283102	35.7728	98.8783	177.0942	78.2150	-0.1024	0.0464	10.1418
23.3674	-0.078695	0.005570	-0.399551	0.252774	18.4723	107.3351	185.6884	78.3536	-0.1197	0.0799	10.2038
23.5198	-0.264400	-0.125684	-0.363218	0.243605	-0.2288	122.7930	186.9788	64.1861	-0.0647	0.0080	9.9443
23.6722	0.065541	0.067496	-0.193986	0.248033	-19.4093	112.7807	180.0599	67.2798	-0.0720	0.0890	9.8147
23.8246	0.258461	0.153336	-0.411722	0.275224	-35.6401	285.5842	353.4007	67.8165	0.0301	0.0516	9.7502
23.9770	0.015558	-0.032417	-0.454013	0.307876	-46.3214	308.6449	20.5039	71.8595	-0.1032	0.0507	9.5727
24.1294	0.056380	-0.159602	-0.377582	0.285492	-47.5033	42.9158	117.7836	74.8674	0.0541	0.0829	9.8223
24.2818	0.086131	-0.076033	-0.384825	0.311561	-54.3808	356.4272	71.5608	75.1334	-0.1057	-0.0254	9.9506
24.4342	0.012882	-0.291946	-0.379814	0.294098	-55.4084	42.4309	106.0007	63.5708	0.0756	0.0583	9.9705
24.5866	-0.049281	-0.243053	-0.211125	0.274766	-55.3992	63.0677	117.3628	54.2945	-0.0280	0.1264	9.9213
24.7390	-0.136814	-0.155699	-0.186650	0.262322	-53.5246	102.4203	142.2634	39.8433	0.0386	0.1293	9.9476
24.8914	-0.075239	-0.066403	-0.190477	0.241819	-51.2241	125.8862	158.0744	32.1887	-0.0519	0.1466	9.7494
25.0438	-0.013480	-0.077078	-0.117978	0.230150	-50.0457	121.2840	142.8385	21.5549	-0.0381	0.0895	9.7365
25.1962	0.047343	-0.151512	-0.021041	0.215227	-47.3719	78.3453	107.2013	28.8558	-0.0530	0.1326	9.8959
25.3486	-0.039549	0.051090	-0.078411	0.205761	-40.8280	352.2596	22.5425	30.2832	-0.0756	0.1167	9.9335
25.5010	0.080857	-0.159245	0.019572	0.195224	-35.4354	69.9724	100.0772	30.1043	0.0275	0.1812	10.0642
25.6534	0.025268	0.010869	0.041307	0.186761	-29.4831	39.2648	71.7958	32.5302	-0.0884	0.1647	10.1059
25.8058	0.086172	0.053950	-0.003903	0.169898	-23.9510	312.8800	339.6503	26.7709	0.0726	0.1849	9.9949
25.9582	0.091896	-0.116461	-0.036143	0.153167	-19.7154	22.9702	40.3696	17.3989	-0.1043	0.0435	9.6385
26.1106	0.048597	-0.018573	0.001600	0.144670	-14.7523	80.4983	91.7300	11.2315	-0.0545	0.1753	9.8862
26.2630	0.003894	-0.199782	-0.095732	0.139132	-8.5609	101.6995	104.2748	2.5757	-0.0038	0.0783	9.9809
26.4154	-0.020778	-0.330562	-0.060041	0.144715	-3.1572	122.1736	113.8659	351.6930	0.0738	0.0934	9.9365
26.5678	-0.133303	-0.121814	-0.034142	0.142870	1.1211	164.0915	145.0672	340.9760	-0.0543	0.1645	9.6936
26.7202	0.053257	-0.192997	-0.036548	0.145820	5.8697	151.7438	131.0079	339.2648	-0.0055	0.2119	9.7634
26.8726	-0.002755	-0.173972	0.031843	0.150366	9.4519	130.7818	109.6896	338.9085	-0.1744	0.1853	10.1853
27.0250	0.021006	-0.057464	-0.005168	0.150960	12.5886	118.7257	102.7363	344.0113	0.2439	0.1039	10.2007
27.1774	0.125825	-0.076811	0.056255	0.159377	15.4941	80.9244	69.9426	349.0178	0.0729	0.0939	9.7751
27.3298	0.061376	-0.073443	0.077988	0.162571	19.9402	80.4970	65.6820	345.1846	-0.0934	0.0944	9.6445
27.4822	0.185107	-0.034960	0.067064	0.165801	23.9332	52.3849	34.2716	341.8857	-0.0128	0.1559	9.8865
27.6346	0.151973	-0.017891	0.092627	0.172447	29.0818	62.5833	38.5821	335.9981	-0.0247	0.1261	9.9140
27.7870	0.058445	0.122278	0.138510	0.168594	36.2498	2.4528	332.1794	329.7265	0.0873	0.0574	9.9165
27.9394	0.082123	-0.111445	0.160335	0.171409	41.9601	81.4660	45.6639	324.1980	0.0613	0.2062	9.7920
28.0918	0.089245	-0.117615	0.135646	0.182244	44.8312	121.1895	74.3403	313.1520	-0.0266	0.1331	9.7087
28.2442	0.032115	-0.106031	0.171985	0.187718	49.0490	163.8141	107.3026	303.4900	-0.0281	0.1307	9.8997
28.3966	0.176355	-0.069079	0.206652	0.204607	50.4192	116.3310	50.3455	294.0161	0.0149	0.1287	9.9561
28.5490	0.050730	-0.064229	0.198066	0.220853	52.2696	145.7969	64.0935	278.2958	0.0101	0.1555	9.6981
28.7014	0.063212	0.020986	0.191548	0.230953	53.9800	124.4061	31.1561	266.7495	0.2005	0.0849	9.5864
28.8538	0.107638	0.069236	0.193094	0.243451	55.8432	103.9860	354.1394	250.1545	-0.0730	0.1204	9.9096
29.0062	-0.016570	-0.029257	0.207816	0.257537	59.9806	128.7574	11.2791	242.5227	0.0087	0.1391	9.9366
29.1586	0.056833	0.188696	0.178165	0.271847	62.1620	59.2464	298.6081	239.3602	-0.0062	0.1259	9.9674
29.3110	0.028735	0.144357	0.269558	0.299202	63.8931	80.1806	308.1098	227.9286	0.0441	0.1923	10.0432
29.4634	0.010287	0.103472	0.196246	0.330707	66.9843	85.3551	304.8255	219.4698	-0.0717	0.1557	9.6137
29.6158	0.004425	0.252704	0.300114	0.365563	69.5218	89.7407	296.1700	206.4293	0.1419	0.0990	9.4709
29.7682	-0.047131	0.103506	0.327174	0.411077	72.2948	81.5095	288.1836	206.6738	-0.1264	0.0977	9.8666
29.9206	-0.056479	0.174544	0.238296	0.473611	71.9690	84.0516	276.3443	192.2929	0.0426	0.1897	10.1027
30.0730	-0.115566	0.045164	0.369138	0.536771	70.9671	63.3892	250.8327	187.4424	-0.1019	0.1560	10.0282
30.2254	0.072493	0.034037	0.436647	0.592125	71.8092	176.9858	356.8517	179.8668	0.1602	0.1010	9.5996
30.3778	-0.099803	0.089154	0.491452	0.640298	72.5019	124.0446	303.4951	179.4510	-0.1071	0.1346	9.5909
30.5302	-0.146718	0.062232	0.677193	0.687052	73.1645	41.2163	220.8875	179.6696	0.0641	0.1780	9.9140
30.6826	-0.113716	0.093899	0.775141	0.688196	72.8550	74.1347	250.3007	176.1649	-0.1050	0.1237	9.9579
30.8350	-0.018377	0.003419	0.856479	0.748525	72.8242	50.4491	225.4066	174.9552	0.1140	0.0962	9.9372
30.9874	-0.021399	0.194551	1.180090	0.780628	73.3246	151.4837	321.5150	170.0325	-0.0741	0.1527	9.8962
31.1398	-0.472685	0.309061	1.182192	0.791548	73.1167	79.3629	240.8221	161.4574	0.0960	0.1862	9.7930
31.2922	-0.413176	0.211036	1.096526	0.800083	72.8316	76.8973	228.3277	151.4314	-0.0259	0.1101	9.7246
31.4446	-0.180685	0.213251	1.181315	0.799621	72.4855	96.6106	245.6260	149.0139	-0.0077	0.1414	10.0223
31.5970	-0.017930	0.150442	0.736919	0.793679	71.4738	127.3563	265.1188	137.7641	-0.0224	0.1227	10.0964
31.7494	0.023614	0.233429	1.126865	0.784499	70.9418	168.8871	295.0262	126.1391	-0.0396	0.1455	9.8516
31.9018	-0.538080	-0.302510	0.207764	0.761507	70.4642	81.7173	205.2014	123.4857	0.1501	0.0783	9.7847
32.0542	-0.226688	0.265007	1.179460	0.729672	69.5935	113.1243	226.5537	113.4314	-0.0189	0.1418	9.7284
32.2066	-0.213744	-0.007496	0.630873	0.694999	68.5248	108.6789	218.2115	109.5359	0.1190	0.1305	9.8708
32.3590	-0.236361	-0.175751	0.468081	0.651193	66.7998	68.3989	167.7572	99.3561	-0.0335	0.0975	10.0658
32.5114	-0.234726	0.001659	0.346392	0.593837	66.3868	108.3722	196.8843	88.5123	0.0484	0.1218	9.9774
32.6638	-0.177680	-0.140282	0.262423	0.534352	66.7280	113.7402	188.3674	74.6287	-0.0136	0.1237	9.7794
32.8162	-0.177035	-0.075816	0.273669	0.486206	65.0160	102.2763	162.2469	59.9717	0.0428	0.1244	9.8684
32.9686	-0.077147	-0.119770	0.211731	0.444056	63.1395	119.3419	170.5639	51.2229	0.0050	0.1269	9.8493
33.1210	-0.036059	-0.128220	0.201499	0.400016	60.4423	75.9638	122.7125	46.7484	0.0380	0.1258	9.8670
33.2734	-0.055704	-0.069410	0.160944	0.395125	60.5434	118.1537	161.2587	43.1057	-0.0564	0.1273	9.9178
33.4258	0.071472	-0.084802	0.186719	0.333527	57.7276	43.6797	85.9500	42.2689	0.0406	0.1644	9.9793
33.5782	-0.024551	-0.181068	0.244038	0.293565	55.5736	72.7305	111.1466	38.4151	-0.0049	0.1420	10.0074
