Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),NGR total counts (cps)
342,U1402,B,1,H,1,0,0,33.11
342,U1402,B,1,H,1,10,0.1,34.149
342,U1402,B,1,H,1,20,0.2,39.718
342,U1402,B,1,H,1,30,0.3,43.685
342,U1402,B,1,H,1,40,0.4,47.914
342,U1402,B,1,H,1,50,0.5,50.397
342,U1402,B,1,H,1,60,0.6,50.281
342,U1402,B,1,H,1,70,0.7,50.581
342,U1402,B,1,H,1,80,0.8,52.03
342,U1402,B,1,H,1,90,0.9,50.414
342,U1402,B,1,H,1,100,1,50.908
342,U1402,B,1,H,1,110,1.1,52.258
342,U1402,B,1,H,1,120,1.2,50.44
342,U1402,B,1,H,1,130,1.3,48.773
342,U1402,B,1,H,1,140,1.4,47.102
342,U1402,B,1,H,1,150,1.5,46.582
342,U1402,B,1,H,2,0,1.5,56.16
342,U1402,B,1,H,2,10,1.6,51.123
342,U1402,B,1,H,2,20,1.7,50.125
342,U1402,B,1,H,2,30,1.8,50.205
342,U1402,B,1,H,2,40,1.9,51.011
342,U1402,B,1,H,2,50,2,51.694
342,U1402,B,1,H,2,60,2.1,49.981
342,U1402,B,1,H,2,70,2.2,49.865
342,U1402,B,1,H,2,80,2.3,49.083
342,U1402,B,1,H,2,90,2.4,48.953
342,U1402,B,1,H,2,100,2.5,51.968
342,U1402,B,1,H,2,110,2.6,51.821
342,U1402,B,1,H,2,120,2.7,49.3
342,U1402,B,1,H,2,130,2.8,47.853
342,U1402,B,1,H,2,140,2.9,47.087
342,U1402,B,1,H,2,150,3,45.601
342,U1402,B,1,H,3,0,3,52.672
342,U1402,B,1,H,3,10,3.1,48.239
342,U1402,B,1,H,3,20,3.2,49.318
342,U1402,B,1,H,3,30,3.3,51.902
342,U1402,B,1,H,3,40,3.4,52.174
342,U1402,B,1,H,3,50,3.5,52.011
342,U1402,B,1,H,3,60,3.6,50.991
342,U1402,B,1,H,3,70,3.7,
342,U1402,B,1,H,3,80,3.8,51.023
342,U1402,B,1,H,3,90,3.9,50.107
342,U1402,B,1,H,3,100,4,50.458
342,U1402,B,1,H,3,110,4.1,50.631
342,U1402,B,1,H,3,120,4.2,49.97
342,U1402,B,1,H,3,130,4.3,50.123
342,U1402,B,1,H,3,140,4.4,40.177
342,U1402,B,1,H,3,0,3,44.288
342,U1402,B,1,H,3,10,3.1,46.719
342,U1402,B,1,H,3,20,3.2,49.764
342,U1402,B,1,H,3,30,3.3,52.255
342,U1402,B,1,H,3,40,3.4,52.529
342,U1402,B,1,H,3,50,3.5,52.692
342,U1402,B,1,H,3,60,3.6,51.986
342,U1402,B,1,H,3,70,3.7,51.987
342,U1402,B,1,H,3,80,3.8,51.833
342,U1402,B,1,H,3,90,3.9,49.944
342,U1402,B,1,H,3,100,4,50.658
342,U1402,B,1,H,3,110,4.1,51.341
342,U1402,B,1,H,3,120,4.2,50.069
342,U1402,B,1,H,3,130,4.3,48.31
342,U1402,B,1,H,3,140,4.4,41.462
342,U1402,B,1,H,4,0,4.5,56.255
342,U1402,B,1,H,4,10,4.6,53.069
342,U1402,B,1,H,4,20,4.7,54.295
342,U1402,B,1,H,4,30,4.8,55.315
342,U1402,B,1,H,4,40,4.9,54.734
342,U1402,B,1,H,4,50,5,54.664
342,U1402,B,1,H,4,60,5.1,53.991
342,U1402,B,1,H,4,70,5.2,53.405
342,U1402,B,1,H,4,80,5.3,53.68
342,U1402,B,1,H,4,90,5.4,52.237
342,U1402,B,1,H,4,100,5.5,53.311
342,U1402,B,1,H,4,110,5.6,53.514
342,U1402,B,1,H,4,120,5.7,53.39
342,U1402,B,1,H,4,130,5.8,52.633
342,U1402,B,1,H,4,140,5.9,51.282
342,U1402,B,1,H,4,150,6,49.488
342,U1402,B,1,H,5,0,6,55.586
342,U1402,B,1,H,5,10,6.1,52.841
342,U1402,B,1,H,5,20,6.2,53.665
342,U1402,B,1,H,5,30,6.3,55.478
342,U1402,B,1,H,5,40,6.4,56.047
342,U1402,B,1,H,5,50,6.5,54.847
342,U1402,B,1,H,5,60,6.6,55.025
342,U1402,B,1,H,5,70,6.7,55.041
342,U1402,B,1,H,5,80,6.8,54.579
342,U1402,B,2,H,1,0,7,39.374
342,U1402,B,2,H,1,10,7.1,38.142
342,U1402,B,2,H,1,20,7.2,38.126
342,U1402,B,2,H,1,30,7.3,37.326
342,U1402,B,2,H,3,0,8.74,52.963
342,U1402,B,2,H,3,10,8.84,49.147
342,U1402,B,2,H,3,20,8.94,50.905
342,U1402,B,2,H,3,30,9.04,52.468
342,U1402,B,2,H,3,40,9.14,53.277
342,U1402,B,2,H,3,50,9.24,53.761
342,U1402,B,2,H,3,60,9.34,52.111
342,U1402,B,2,H,3,70,9.44,52.398
342,U1402,B,2,H,3,80,9.54,51.557
342,U1402,B,2,H,3,90,9.64,50.264
342,U1402,B,2,H,3,100,9.74,45.558
342,U1402,B,2,H,3,110,9.84,44.574
342,U1402,B,2,H,3,120,9.94,49.223
342,U1402,B,2,H,3,130,10.04,48.839
342,U1402,B,2,H,3,140,10.14,44.209
342,U1402,B,2,H,4,0,10.18,51.706
342,U1402,B,2,H,4,10,10.28,51.42
342,U1402,B,2,H,4,20,10.38,52.858
342,U1402,B,2,H,4,30,10.48,53.012
342,U1402,B,2,H,4,40,10.58,54.124
342,U1402,B,2,H,4,50,10.68,55.074
342,U1402,B,2,H,4,60,10.78,54.155
342,U1402,B,2,H,4,70,10.88,53.075
342,U1402,B,2,H,4,80,10.98,52.21
342,U1402,B,2,H,4,90,11.08,50.973
342,U1402,B,2,H,4,100,11.18,53.464
342,U1402,B,2,H,4,110,11.28,53.198
342,U1402,B,2,H,4,120,11.38,51.753
342,U1402,B,2,H,4,130,11.48,53.01
342,U1402,B,2,H,5,0,11.57,28.612
342,U1402,B,2,H,5,10,11.67,35.323
342,U1402,B,2,H,5,20,11.77,35.562
342,U1402,B,2,H,5,30,11.87,45.122
342,U1402,B,2,H,5,40,11.97,53.054
342,U1402,B,2,H,5,50,12.07,56.331
342,U1402,B,2,H,5,60,12.17,57.698
342,U1402,B,2,H,5,70,12.27,58.418
342,U1402,B,2,H,5,80,12.37,57.33
342,U1402,B,2,H,5,90,12.47,58.037
342,U1402,B,2,H,5,100,12.57,59.021
342,U1402,B,2,H,5,110,12.67,58.678
342,U1402,B,2,H,5,120,12.77,59.393
342,U1402,B,2,H,5,130,12.87,58.557
342,U1402,B,2,H,5,140,12.97,56.268
342,U1402,B,2,H,5,150,13.07,48.224
342,U1402,B,2,H,CC,0,14.21,24.848
342,U1402,B,2,H,CC,10,14.31,36.835
342,U1402,B,2,H,CC,20,14.41,39.538
342,U1402,B,2,H,CC,30,14.51,41.308
342,U1402,B,2,H,CC,40,14.61,42.824
342,U1402,B,2,H,CC,50,14.71,44.494
342,U1402,B,2,H,CC,60,14.81,46.755
342,U1402,B,2,H,CC,70,14.91,45.865
342,U1402,B,2,H,CC,80,15.01,41.19
342,U1403,A,1,H,1,0,0,22.37
342,U1403,A,1,H,1,10,0.1,21.035
342,U1403,A,1,H,1,20,0.2,23.092
342,U1403,A,1,H,1,30,0.3,22.925
342,U1403,A,1,H,1,40,0.4,22.924
342,U1403,A,1,H,1,50,0.5,22.207
342,U1403,A,1,H,1,60,0.6,21.365
342,U1403,A,1,H,1,70,0.7,21.905
342,U1403,A,1,H,1,80,0.8,22.347
342,U1403,A,1,H,1,90,0.9,25.133
342,U1403,A,1,H,1,100,1,37.728
342,U1403,A,1,H,1,110,1.1,32.911
342,U1403,A,1,H,1,120,1.2,21.273
342,U1403,A,1,H,1,130,1.3,19.063
342,U1403,A,1,H,1,140,1.4,19.742
342,U1403,A,1,H,1,150,1.5,19.099
342,U1403,A,1,H,2,0,1.5,24.143
342,U1403,A,1,H,2,10,1.6,21.875
342,U1403,A,1,H,2,20,1.7,21.855
342,U1403,A,1,H,2,30,1.8,22.495
342,U1403,A,1,H,2,40,1.9,24.174
342,U1403,A,1,H,2,50,2,28.674
342,U1403,A,1,H,2,60,2.1,47.141
342,U1403,A,1,H,2,70,2.2,64.241
342,U1403,A,1,H,2,80,2.3,35.387
342,U1403,A,1,H,2,90,2.4,28.44
342,U1403,A,1,H,2,100,2.5,28.658
342,U1403,A,1,H,2,110,2.6,28.021
342,U1403,A,1,H,2,120,2.7,27.47
342,U1403,A,1,H,2,130,2.8,26.31
342,U1403,A,1,H,2,140,2.9,29.246
342,U1403,A,1,H,2,150,3,42.102
342,U1403,A,1,H,3,0,3,24.528
342,U1403,A,1,H,3,10,3.1,25.162
342,U1403,A,1,H,3,20,3.2,26.318
342,U1403,A,1,H,3,30,3.3,29.038
342,U1403,A,1,H,3,40,3.4,31.327
342,U1403,A,1,H,3,50,3.5,28.99
342,U1403,A,1,H,3,60,3.6,27.698
342,U1403,A,1,H,3,70,3.7,27.425
342,U1403,A,1,H,3,80,3.8,27.163
342,U1403,A,1,H,3,90,3.9,28.04
342,U1403,A,1,H,3,100,4,28.581
342,U1403,A,1,H,3,110,4.1,28.271
342,U1403,A,1,H,3,120,4.2,28.257
342,U1403,A,1,H,3,130,4.3,28.073
342,U1403,A,1,H,3,140,4.4,27.779
342,U1403,A,1,H,3,150,4.5,26.758
342,U1403,A,1,H,4,0,4.5,30.24
342,U1403,A,1,H,4,10,4.6,29.725
342,U1403,A,1,H,4,20,4.7,29.415
342,U1403,A,1,H,4,30,4.8,29.345
342,U1403,A,1,H,4,40,4.9,29.461
342,U1403,A,1,H,4,50,5,30.784
342,U1403,A,1,H,4,60,5.1,30.088
342,U1403,A,1,H,4,70,5.2,29.208
342,U1403,A,1,H,4,80,5.3,27.91
342,U1403,A,1,H,4,90,5.4,29.594
342,U1403,A,1,H,4,100,5.5,45.995
342,U1403,A,2,H,1,0,5.8,29.077
342,U1403,A,2,H,1,10,5.9,29.262
342,U1403,A,2,H,1,20,6,29.085
342,U1403,A,2,H,1,30,6.1,29.392
342,U1403,A,2,H,1,40,6.2,29.574
342,U1403,A,2,H,1,50,6.3,29.851
342,U1403,A,2,H,1,60,6.4,30.051
342,U1403,A,2,H,1,70,6.5,30.171
342,U1403,A,2,H,1,80,6.6,29.674
342,U1403,A,2,H,1,90,6.7,29.364
342,U1403,A,2,H,1,100,6.8,30.131
342,U1403,A,2,H,1,110,6.9,30.171
342,U1403,A,2,H,1,120,7,30.64
342,U1403,A,2,H,1,130,7.1,31.837
342,U1403,A,2,H,1,140,7.2,34.076
342,U1403,A,2,H,1,150,7.3,34.054
342,U1403,A,2,H,2,0,7.3,30.334
342,U1403,A,2,H,2,10,7.4,28.031
342,U1403,A,2,H,2,20,7.5,29.452
342,U1403,A,2,H,2,30,7.6,30.895
342,U1403,A,2,H,2,40,7.7,33.32
342,U1403,A,2,H,2,50,7.8,32.21
342,U1403,A,2,H,2,60,7.9,28.778
342,U1403,A,2,H,2,70,8,28.055
342,U1403,A,2,H,2,80,8.1,27.927
342,U1403,A,2,H,2,90,8.2,28.007
342,U1403,A,2,H,2,100,8.3,27.098
342,U1403,A,2,H,2,110,8.4,27.721
342,U1403,A,2,H,2,120,8.5,27.31
342,U1403,A,2,H,2,130,8.6,27.11
342,U1403,A,2,H,2,140,8.7,26.205
342,U1403,A,2,H,2,150,8.8,26.416
342,U1403,A,2,H,3,0,8.8,29.31
342,U1403,A,2,H,3,10,8.9,26.621
342,U1403,A,2,H,3,20,9,27.122
342,U1403,A,2,H,3,30,9.1,27.802
342,U1403,A,2,H,3,40,9.2,27.917
342,U1403,A,2,H,3,50,9.3,27.047
342,U1403,A,2,H,3,60,9.4,27.781
342,U1403,A,2,H,3,70,9.5,27.771
342,U1403,A,2,H,3,80,9.6,27.507
342,U1403,A,2,H,3,90,9.7,28.1
342,U1403,A,2,H,3,100,9.8,28.874
342,U1403,A,2,H,3,110,9.9,27.878
342,U1403,A,2,H,3,120,10,29.96
342,U1403,A,2,H,3,130,10.1,31.217
342,U1403,A,2,H,3,140,10.2,27.779
342,U1403,A,2,H,3,150,10.3,25.319
342,U1403,A,2,H,4,0,10.3,28.808
342,U1403,A,2,H,4,10,10.4,26.632
342,U1403,A,2,H,4,20,10.5,27.092
342,U1403,A,2,H,4,30,10.6,28.345
342,U1403,A,2,H,4,40,10.7,28.84
342,U1403,A,2,H,4,50,10.8,30.134
342,U1403,A,2,H,4,60,10.9,30.981
342,U1403,A,2,H,4,70,11,31.028
342,U1403,A,2,H,4,80,11.1,29.98
342,U1403,A,2,H,4,90,11.2,29.903
342,U1403,A,2,H,4,100,11.3,31.271
342,U1403,A,2,H,4,110,11.4,31.394
342,U1403,A,2,H,4,120,11.5,31.173
342,U1403,A,2,H,4,130,11.6,30.42
342,U1403,A,2,H,4,140,11.7,30.428
342,U1403,A,2,H,4,150,11.8,30.101
342,U1403,A,2,H,5,0,11.8,32.296
342,U1403,A,2,H,5,10,11.9,29.672
342,U1403,A,2,H,5,20,12,30.295
342,U1403,A,2,H,5,30,12.1,29.512
342,U1403,A,2,H,5,40,12.2,29.117
342,U1403,A,2,H,5,50,12.3,29.537
342,U1403,A,2,H,5,60,12.4,29.891
342,U1403,A,2,H,5,70,12.5,29.811
342,U1403,A,2,H,5,80,12.6,29.364
342,U1403,A,2,H,5,90,12.7,28.35
342,U1403,A,2,H,5,100,12.8,29.561
342,U1403,A,2,H,5,110,12.9,28.828
342,U1403,A,2,H,5,120,13,28.357
342,U1403,A,2,H,5,130,13.1,28.68
342,U1403,A,2,H,5,140,13.2,28.862
342,U1403,A,2,H,5,150,13.3,28.691
342,U1403,A,2,H,6,0,13.3,31.381
342,U1403,A,2,H,6,10,13.4,29.862
342,U1403,A,2,H,6,20,13.5,30.475
342,U1403,A,2,H,6,30,13.6,29.695
342,U1403,A,2,H,6,40,13.7,29.797
342,U1403,A,2,H,6,50,13.8,31.487
342,U1403,A,2,H,6,60,13.9,30.671
342,U1403,A,2,H,6,70,14,27.525
342,U1403,A,2,H,6,80,14.1,26.684
342,U1403,A,2,H,6,90,14.2,26.927
342,U1403,A,2,H,6,100,14.3,27.661
342,U1403,A,2,H,6,110,14.4,27.908
342,U1403,A,2,H,6,120,14.5,27.943
342,U1403,A,2,H,6,130,14.6,28.347
342,U1403,A,2,H,6,140,14.7,25.751
342,U1403,A,2,H,7,0,14.8,26.992
342,U1403,A,2,H,7,10,14.9,26.108
342,U1403,A,2,H,7,20,15,26.712
342,U1403,A,2,H,7,30,15.1,26.848
342,U1403,A,2,H,7,40,15.2,26.587
342,U1403,A,2,H,7,50,15.3,26.174
342,U1403,A,2,H,7,60,15.4,25.614
342,U1403,A,2,H,7,70,15.5,24.567
342,U1403,A,3,H,1,0,15.3,22.428
342,U1403,A,3,H,1,10,15.4,21.932
342,U1403,A,3,H,1,20,15.5,21.345
342,U1403,A,3,H,1,30,15.6,22.438
342,U1403,A,3,H,1,40,15.7,20.907
342,U1403,A,3,H,1,50,15.8,21.191
342,U1403,A,3,H,1,60,15.9,20.218
342,U1403,A,3,H,1,70,16,18.098
342,U1403,A,3,H,1,80,16.1,20.267
342,U1403,A,3,H,1,90,16.2,24.207
342,U1403,A,3,H,1,100,16.3,26.031
342,U1403,A,3,H,1,110,16.4,25.918
342,U1403,A,3,H,1,120,16.5,24.027
342,U1403,A,3,H,1,130,16.6,21.75
342,U1403,A,3,H,1,140,16.7,20.111
342,U1403,A,3,H,1,150,16.8,17.631
342,U1403,A,3,H,2,0,16.8,26.476
342,U1403,A,3,H,2,10,16.9,31.489
342,U1403,A,3,H,2,20,17,40.998
342,U1403,A,3,H,2,30,17.1,43.135
342,U1403,A,3,H,2,40,17.2,34.957
342,U1403,A,3,H,2,50,17.3,24.76
342,U1403,A,3,H,2,60,17.4,23.238
342,U1403,A,3,H,2,70,17.5,23.361
342,U1403,A,3,H,2,80,17.6,23.97
342,U1403,A,3,H,2,90,17.7,22.424
342,U1403,A,3,H,2,100,17.8,22.594
342,U1403,A,3,H,2,110,17.9,22.471
342,U1403,A,3,H,2,120,18,21.757
342,U1403,A,3,H,2,130,18.1,22.093
342,U1403,A,3,H,2,140,18.2,21.973
342,U1403,A,3,H,2,150,18.3,20.458
342,U1403,A,3,H,3,0,18.3,26.512
342,U1403,A,3,H,3,10,18.4,23.999
342,U1403,A,3,H,3,20,18.5,24.528
342,U1403,A,3,H,3,30,18.6,23.622
342,U1403,A,3,H,3,40,18.7,24.247
342,U1403,A,3,H,3,50,18.8,23.414
342,U1403,A,3,H,3,60,18.9,23.345
342,U1403,A,3,H,3,70,19,25.195
342,U1403,A,3,H,3,80,19.1,27.223
342,U1403,A,3,H,3,90,19.2,28.294
342,U1403,A,3,H,3,100,19.3,23.371
342,U1403,A,3,H,3,110,19.4,21.818
342,U1403,A,3,H,3,120,19.5,21.177
342,U1403,A,3,H,3,130,19.6,21.573
342,U1403,A,3,H,3,140,19.7,20.837
342,U1403,A,3,H,3,150,19.8,20.189
342,U1403,A,3,H,4,0,19.8,27.486
342,U1403,A,3,H,4,10,19.9,23.737
342,U1403,A,3,H,4,20,20,21.192
342,U1403,A,3,H,4,30,20.1,19.738
342,U1403,A,3,H,4,40,20.2,19.39
342,U1403,A,3,H,4,50,20.3,19.861
342,U1403,A,3,H,4,60,20.4,22.361
342,U1403,A,3,H,4,70,20.5,21.265
342,U1403,A,3,H,4,80,20.6,19.257
342,U1403,A,3,H,4,90,20.7,20.973
342,U1403,A,3,H,4,100,20.8,22.124
342,U1403,A,3,H,4,110,20.9,18.571
342,U1403,A,3,H,4,120,21,19.343
342,U1403,A,3,H,4,130,21.1,18.757
342,U1403,A,3,H,4,140,21.2,18.008
342,U1403,A,3,H,4,150,21.3,16.458
342,U1403,A,3,H,5,0,21.3,20.612
342,U1403,A,3,H,5,10,21.4,20.203
342,U1403,A,3,H,5,20,21.5,20.688
342,U1403,A,3,H,5,30,21.6,18.602
342,U1403,A,3,H,5,40,21.7,19.534
342,U1403,A,3,H,5,50,21.8,22.284
342,U1403,A,3,H,5,60,21.9,22.421
342,U1403,A,3,H,5,70,22,21.975
342,U1403,A,3,H,5,80,22.1,21.39
342,U1403,A,3,H,5,90,22.2,20.727
342,U1403,A,3,H,5,100,22.3,21.134
342,U1403,A,3,H,5,110,22.4,21.084
342,U1403,A,3,H,5,120,22.5,21.863
342,U1403,A,3,H,5,130,22.6,21.817
342,U1403,A,3,H,5,140,22.7,20.58
342,U1403,A,3,H,5,150,22.8,20.589
342,U1403,A,3,H,6,0,22.8,24.18
342,U1403,A,3,H,6,10,22.9,21.137
342,U1403,A,3,H,6,20,23,22.795
342,U1403,A,3,H,6,30,23.1,23.515
342,U1403,A,3,H,6,40,23.2,24.547
342,U1403,A,3,H,6,50,23.3,23.047
342,U1403,A,3,H,6,60,23.4,22.728
342,U1403,A,3,H,6,70,23.5,21.215
342,U1403,A,3,H,6,80,23.6,19.547
342,U1403,A,3,H,6,90,23.7,17.23
342,U1403,A,3,H,6,100,23.8,15.298
342,U1403,A,3,H,6,110,23.9,15.224
342,U1403,A,3,H,6,120,24,14.193
342,U1403,A,3,H,6,130,24.1,13.536
342,U1403,A,3,H,6,140,24.2,11.284
342,U1403,A,3,H,7,0,24.3,18.105
342,U1403,A,3,H,7,10,24.4,18.911
342,U1403,A,3,H,7,20,24.5,20.198
342,U1403,A,3,H,7,30,24.6,18.262
342,U1403,A,3,H,7,40,24.7,17.257
342,U1403,A,3,H,7,50,24.8,17.898
342,U1403,A,3,H,7,60,24.9,18.213
342,U1403,A,4,H,1,0,24.8,17.08
342,U1403,A,4,H,1,10,24.9,18.398
342,U1403,A,4,H,1,20,25,19.832
342,U1403,A,4,H,1,30,25.1,18.462
342,U1403,A,4,H,1,40,25.2,19.374
342,U1403,A,4,H,1,50,25.3,18.447
342,U1403,A,4,H,1,60,25.4,18.288
342,U1403,A,4,H,1,70,25.5,16.798
342,U1403,A,4,H,1,80,25.6,17.99
342,U1403,A,4,H,1,90,25.7,17.46
342,U1403,A,4,H,1,100,25.8,18.034
342,U1403,A,4,H,1,110,25.9,18.031
342,U1403,A,4,H,1,120,26,17.163
342,U1403,A,4,H,1,130,26.1,16.333
342,U1403,A,4,H,1,140,26.2,16.018
342,U1403,A,4,H,1,150,26.3,15.306
342,U1403,A,4,H,2,0,26.3,22.639
342,U1403,A,4,H,2,10,26.4,22.768
342,U1403,A,4,H,2,20,26.5,24.225
342,U1403,A,4,H,2,30,26.6,25.778
342,U1403,A,4,H,2,40,26.7,29.894
342,U1403,A,4,H,2,50,26.8,33.181
342,U1403,A,4,H,2,60,26.9,32.658
342,U1403,A,4,H,2,70,27,32.365
342,U1403,A,4,H,2,80,27.1,32.06
342,U1403,A,4,H,2,90,27.2,32.547
342,U1403,A,4,H,2,100,27.3,33.384
342,U1403,A,4,H,2,110,27.4,31.904
342,U1403,A,4,H,2,120,27.5,30.927
342,U1403,A,4,H,2,130,27.6,30.93
342,U1403,A,4,H,2,140,27.7,30.758
342,U1403,A,4,H,2,150,27.8,29.708
342,U1403,A,4,H,3,0,27.8,32.95
342,U1403,A,4,H,3,10,27.9,31.356
342,U1403,A,4,H,3,20,28,33.175
342,U1403,A,4,H,3,30,28.1,35.592
342,U1403,A,4,H,3,40,28.2,35.59
342,U1403,A,4,H,3,50,28.3,34.727
342,U1403,A,4,H,3,60,28.4,31.901
342,U1403,A,4,H,3,70,28.5,32.381
342,U1403,A,4,H,3,80,28.6,31.98
342,U1403,A,4,H,3,90,28.7,31.337
342,U1403,A,4,H,3,100,28.8,31.578
342,U1403,A,4,H,3,110,28.9,31.594
342,U1403,A,4,H,3,120,29,30.63
342,U1403,A,4,H,3,130,29.1,29.913
342,U1403,A,4,H,3,140,29.2,29.482
342,U1403,A,4,H,3,150,29.3,29.629
342,U1403,A,4,H,4,0,29.3,32.725
342,U1403,A,4,H,4,10,29.4,29.729
342,U1403,A,4,H,4,20,29.5,29.555
342,U1403,A,4,H,4,30,29.6,29.802
342,U1403,A,4,H,4,40,29.7,31.037
342,U1403,A,4,H,4,50,29.8,31.39
342,U1403,A,4,H,4,60,29.9,32.165
342,U1403,A,4,H,4,70,30,32.561
342,U1403,A,4,H,4,80,30.1,33.39
342,U1403,A,4,H,4,90,30.2,31.764
342,U1403,A,4,H,4,100,30.3,32.728
342,U1403,A,4,H,4,110,30.4,32.128
342,U1403,A,4,H,4,120,30.5,32.27
342,U1403,A,4,H,4,130,30.6,35.093
342,U1403,A,4,H,4,140,30.7,34.136
342,U1403,A,4,H,4,150,30.8,29.992
342,U1403,A,4,H,5,0,30.8,38.277
342,U1403,A,4,H,5,10,30.9,37.033
342,U1403,A,4,H,5,20,31,36.765
342,U1403,A,4,H,5,30,31.1,35.155
342,U1403,A,4,H,5,40,31.2,35.034
342,U1403,A,4,H,5,50,31.3,33.804
342,U1403,A,4,H,5,60,31.4,32.108
342,U1403,A,4,H,5,70,31.5,31.558
342,U1403,A,4,H,5,80,31.6,31.447
342,U1403,A,4,H,5,90,31.7,31.313
342,U1403,A,4,H,5,100,31.8,31.881
342,U1403,A,4,H,5,110,31.9,30.551
342,U1403,A,4,H,5,120,32,28.703
342,U1403,A,4,H,5,130,32.1,29.13
342,U1403,A,4,H,5,140,32.2,27.531
342,U1403,A,4,H,5,150,32.3,27.242
342,U1403,A,4,H,6,0,32.3,31.344
342,U1403,A,4,H,6,10,32.4,27.616
342,U1403,A,4,H,6,20,32.5,28.275
342,U1403,A,4,H,6,30,32.6,28.502
342,U1403,A,4,H,6,40,32.7,27.74
342,U1403,A,4,H,6,50,32.8,27.314
342,U1403,A,4,H,6,60,32.9,28.025
342,U1403,A,4,H,6,70,33,27.535
342,U1403,A,4,H,6,80,33.1,26.403
342,U1403,A,4,H,6,90,33.2,25.587
342,U1403,A,4,H,6,100,33.3,25.25
342,U1403,A,4,H,6,110,33.4,25.556
342,U1403,A,4,H,7,0,33.5,26.548
342,U1403,A,4,H,7,10,33.6,25.492
342,U1403,A,4,H,7,20,33.7,26.432
342,U1403,A,4,H,7,30,33.8,26.708
342,U1403,A,4,H,7,40,33.9,27.237
342,U1403,A,4,H,7,50,34,28.026
342,U1403,A,5,H,1,0,34.3,22.152
342,U1403,A,5,H,1,10,34.4,21.78
342,U1403,A,5,H,1,20,34.5,21.718
342,U1403,A,5,H,1,30,34.6,17.352
342,U1403,A,5,H,1,40,34.7,20.697
342,U1403,A,5,H,1,50,34.8,26.487
342,U1403,A,5,H,1,60,34.9,27.118
342,U1403,A,5,H,1,70,35,27.478
342,U1403,A,5,H,1,80,35.1,29.133
342,U1403,A,5,H,1,90,35.2,29.677
342,U1403,A,5,H,1,100,35.3,31.298
342,U1403,A,5,H,1,110,35.4,32.754
342,U1403,A,5,H,1,120,35.5,38.19
342,U1403,A,5,H,1,130,35.6,36.273
342,U1403,A,5,H,1,140,35.7,30.709
342,U1403,A,5,H,1,150,35.8,27.013
342,U1403,A,5,H,2,0,35.8,30.829
342,U1403,A,5,H,2,10,35.9,28.844
342,U1403,A,5,H,2,20,36,28.838
342,U1403,A,5,H,2,30,36.1,28.745
342,U1403,A,5,H,2,40,36.2,28.691
342,U1403,A,5,H,2,50,36.3,28.644
342,U1403,A,5,H,2,60,36.4,31.088
342,U1403,A,5,H,2,70,36.5,36.681
342,U1403,A,5,H,2,80,36.6,40.73
342,U1403,A,5,H,2,90,36.7,38.297
342,U1403,A,5,H,2,100,36.8,33.434
342,U1403,A,5,H,2,110,36.9,27.914
342,U1403,A,5,H,2,120,37,25.46
342,U1403,A,5,H,2,130,37.1,24.1
342,U1403,A,5,H,2,140,37.2,24.751
342,U1403,A,5,H,2,150,37.3,23.532
342,U1403,A,5,H,3,0,37.3,26.687
342,U1403,A,5,H,3,10,37.4,25.401
342,U1403,A,5,H,3,20,37.5,25.725
342,U1403,A,5,H,3,30,37.6,25.782
342,U1403,A,5,H,3,40,37.7,25.634
342,U1403,A,5,H,3,50,37.8,25.747
342,U1403,A,5,H,3,60,37.9,26.571
342,U1403,A,5,H,3,70,38,27.285
342,U1403,A,5,H,3,80,38.1,27.64
342,U1403,A,5,H,3,90,38.2,26.747
342,U1403,A,5,H,3,100,38.3,26.234
342,U1403,A,5,H,3,110,38.4,25.944
342,U1403,A,5,H,3,120,38.5,24.673
342,U1403,A,5,H,3,130,38.6,25.07
342,U1403,A,5,H,3,140,38.7,25.165
342,U1403,A,5,H,3,150,38.8,24.774
342,U1403,A,5,H,4,0,38.8,28.394
342,U1403,A,5,H,4,10,38.9,26.264
342,U1403,A,5,H,4,20,39,26.675
342,U1403,A,5,H,4,30,39.1,27.628
342,U1403,A,5,H,4,40,39.2,27.814
342,U1403,A,5,H,4,50,39.3,26.894
342,U1403,A,5,H,4,60,39.4,27.131
342,U1403,A,5,H,4,70,39.5,27.255
342,U1403,A,5,H,4,80,39.6,27.28
342,U1403,A,5,H,4,90,39.7,28.487
342,U1403,A,5,H,4,100,39.8,27.928
342,U1403,A,5,H,4,110,39.9,28.291
342,U1403,A,5,H,4,120,40,27.583
342,U1403,A,5,H,4,130,40.1,27.933
342,U1403,A,5,H,4,140,40.2,29.132
342,U1403,A,5,H,4,150,40.3,28.575
342,U1403,A,5,H,5,0,40.3,33.554
342,U1403,A,5,H,5,10,40.4,31.105
342,U1403,A,5,H,5,20,40.5,31.492
342,U1403,A,5,H,5,30,40.6,30.682
342,U1403,A,5,H,5,40,40.7,30.26
342,U1403,A,5,H,5,50,40.8,29.851
342,U1403,A,5,H,5,60,40.9,29.731
342,U1403,A,5,H,5,70,41,29.638
342,U1403,A,5,H,5,80,41.1,29.81
342,U1403,A,5,H,5,90,41.2,29.177
342,U1403,A,5,H,5,100,41.3,30.988
342,U1403,A,5,H,5,110,41.4,31.618
342,U1403,A,5,H,5,120,41.5,29.977
342,U1403,A,5,H,5,130,41.6,28.063
